algorithm,seed,t,V,window,grid_density,mos,swer,q_semantic,q_energy,violation_flag,energy_cum,snr_db,per,noise_std,semantic_weight,P_index,B_index,utility_reward,lyapunov_reward,scaled_reward,q_prev_before,reward,decision_latency_ms,mu_star,mu_choice,run_tag,experiment_id,scenario,safety_overridden,active_set_size,q_next_est
raucb_plus,0,534,800.0,512,50,2.2243478619103083,0.5413251518753759,17.98420263656421,0.0,0,0.6510204081632653,3.134856191239467,0.9022085864589598,0.05,0.3842205067352797,30,0,2.1592458210939816,1727.868116355076,2.1598351454438447,18.010379734817132,2.1592458210939816,0.023200002033263445,0.0,1.3348979591836734,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,default,1,121,17.975297851483838
raucb_plus,0,535,800.0,512,50,2.311884231147492,0.5470561060139315,17.9980795929129,0.0,0,0.5591836734693878,2.6659990341949227,0.911760176689886,0.05,0.8557488977067244,25,0,2.255965863800553,1804.5231250454888,2.255653906306861,17.98420263656421,2.255965863800553,0.025399996957276016,0.0,1.3440816326530611,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,default,1,121,17.965082586462266
raucb_plus,0,536,800.0,512,50,2.305528010303948,0.531149271942856,17.901882971302037,0.0,0,0.6510204081632653,3.8698581120759696,0.8852487865714267,0.05,0.5168178064307851,30,0,2.240425969487622,1794.0721300424193,2.2425901625530242,17.9980795929129,2.240425969487622,0.024900000425986946,0.0,1.3348979591836734,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,default,1,121,17.981127120487344
raucb_plus,0,537,800.0,512,50,2.2951178767165024,0.5285848986480631,17.957907290872885,0.007120995923791729,0,0.2836734693877551,4.038964835297135,0.8809748310801053,0.05,0.48416205074878454,10,0,2.266750529777727,1812.3974830096774,2.2654968537620968,17.901882971302037,2.266750529777727,0.026599998818710446,0.0,1.3716326530612244,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,default,1,121,17.96466096171567
raucb_plus,0,538,800.0,512,50,2.276101405687393,0.5277929740454087,17.92652160389593,0.0,0,0.46734693877551026,4.090045425576822,0.879654956742348,0.05,0.8563446976498055,20,0,2.229366711809842,1784.0569907048662,2.2300712383810826,17.957907290872885,2.229366711809842,0.02370000584051013,0.0,1.3532653061224489,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,default,1,121,17.921957559423127
raucb_plus,0,539,800.0,512,50,2.338341658229457,0.5267135082029014,17.9562184685655,0.0,0,0.3755102040816327,4.158840173635273,0.8778558470048357,0.05,0.3475826523816384,15,0,2.3007906378212937,1840.100148770968,2.3001251859637097,17.92652160389593,2.3007906378212937,0.03109999670414254,0.0,1.3624489795918366,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,default,1,121,17.934539879838244
raucb_plus,0,540,800.0,512,50,2.2375579116708275,0.5478969887613253,17.840814905981315,0.0,0,0.7428571428571429,4.959758679111628,0.854998485646654,0.05,0.3897139812399434,35,5,2.1632721973851132,1732.689969489903,2.1658624618623787,17.9562184685655,2.1632721973851132,0.023799999326001853,0.0,1.693061224489796,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,default,1,121,17.95371392182998
raucb_plus,0,541,800.0,512,50,2.269849852787726,0.5242517681176668,17.972560556773896,0.16260113087053088,0,0.1,4.312273832187035,0.8737529468627782,0.05,0.4888947796081249,0,0,2.259849852787726,1805.5294324597226,2.2569117905746534,17.840814905981315,2.259849852787726,0.02479999966453761,0.0,1.39,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,default,1,121,17.978817922492418
raucb_plus,0,542,800.0,512,50,2.313408411106793,0.5518797909807728,17.84530000667982,0.0,0,0.8346938775510204,4.754172804261945,0.8612136865623523,0.05,0.3427012779197629,40,5,2.229939023351691,1786.238416624407,2.2327980207805087,17.972560556773896,2.229939023351691,0.03399999695830047,0.0,1.6838775510204083,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,default,1,121,17.906305455405402
raucb_plus,0,543,800.0,512,50,2.0914703961329857,0.5787230040738145,18.035567304052318,0.0,0,0.7428571428571429,5.149909099924774,0.8490247664555962,0.05,0.27824992762328016,35,10,2.0171846818472714,1610.3523684747447,2.012940460593431,17.84530000667982,2.0171846818472714,0.027800000680144876,0.0,2.0604081632653064,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,default,1,121,17.97118804220244
raucb_plus,0,544,800.0,512,50,2.0656033917763157,0.5862175139803274,17.935200165412446,0.0,0,1.0,4.794312677400465,0.8600197061388037,0.05,0.1811932672929988,49,10,1.9656033917763156,1574.292891705107,1.9678661146313836,18.035567304052318,1.9656033917763156,0.028099995688535273,0.0,2.0346938775510206,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,default,1,121,17.959175605337233
raucb_plus,0,545,800.0,512,50,2.562617602184594,0.49834366909466943,17.80755098260315,0.0,0,0.6510204081632653,7.014867068553693,0.7776700568674777,0.05,0.36804825376634226,30,5,2.4975155613682674,2000.30186273925,2.5003773284240625,17.935200165412446,2.4975155613682674,0.02649999805726111,0.0,1.7022448979591838,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,default,1,121,17.928724210287257
raucb_plus,0,546,800.0,512,50,2.405284710486732,0.5135954693798711,17.966089017198065,0.0,0,0.46734693877551026,7.529007495142804,0.7534783832219667,0.05,0.6404896983915301,20,10,2.358550016609181,1884.016839153614,2.3550210489420174,17.80755098260315,2.358550016609181,0.02319999475730583,0.0,2.08795918367347,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,default,1,121,17.965100840077948
raucb_plus,0,547,800.0,512,50,1.8652856000090525,0.6297042353531768,18.318730044943248,0.0,0,1.0,5.851344774101134,0.8250135703825042,0.05,0.3073639897349282,49,20,1.7652856000090524,1405.8928999116556,1.7573661248895696,17.966089017198065,1.7652856000090524,0.02540000423323363,0.0,2.769387755102041,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,default,1,121,17.959656957856236
raucb_plus,0,548,800.0,512,50,2.5491358510791766,0.501464912026694,17.93596428544076,0.0,0,0.8346938775510204,5.548427904833305,0.8357748533778233,0.05,0.20662380037135814,40,0,2.465666463324075,1979.5449532780335,2.474431191597542,18.318730044943248,2.465666463324075,0.02220000169472769,0.0,1.3165306122448979,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,default,1,121,17.90821983764545
raucb_plus,0,549,800.0,512,50,2.247524890879832,0.5522912456069073,18.10218477341241,0.0,0,0.46734693877551026,4.732455894141857,0.8618557654375305,0.05,0.37541120064132566,20,5,2.2007901970022807,1757.6508328660564,2.1970635410825703,17.93596428544076,2.2007901970022807,0.026200003048870713,0.0,1.7206122448979593,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,default,1,121,17.99550765528596
raucb_plus,0,550,800.0,512,50,2.3418311593564063,0.5535142039519373,17.87488900357617,0.0,0,0.926530612244898,4.667355626110542,0.8637642036192651,0.05,0.4572496864374131,45,5,2.2491780981319165,1803.4570285293237,2.254321285661655,18.10218477341241,2.2491780981319165,0.021100000594742596,0.0,1.6746938775510205,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,default,1,121,17.937762585672512
raucb_plus,0,551,800.0,512,50,2.175171284399601,0.5567171435688475,18.004902596238647,0.0,0,0.46734693877551026,4.492795936427396,0.8687624214927875,0.05,0.8125386402342477,20,5,2.1284365905220497,1700.4252938798418,2.125531617349802,17.87488900357617,2.1284365905220497,0.025199995434377342,0.0,1.7206122448979593,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,default,1,121,17.985903177458997
raucb_plus,0,552,800.0,512,50,2.3710789768548177,0.5234402364817642,17.93666051830315,0.008080844072952842,0,0.46734693877551026,4.361842590036154,0.8724003941362737,0.05,0.45559160178895886,20,0,2.3243442829772665,1860.7041183480067,2.3258801479350084,18.004902596238647,2.3243442829772665,0.02600000152597204,0.0,1.3532653061224489,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,default,1,121,17.9424407928096
raucb_plus,0,553,800.0,512,50,2.562428045763864,0.48702382353366647,17.928333873084053,0.14965233956587332,0,0.2836734693877551,6.203788886412136,0.8117063725561108,0.05,0.06887810823412006,10,0,2.5340606988250887,2027.3979112686222,2.534247389085778,17.93666051830315,2.5340606988250887,0.02630000381032005,0.0,1.3716326530612244,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,default,1,121,17.981993140748294
raucb_plus,0,554,800.0,512,50,2.2586473687489566,0.5485961818778423,18.08036697135865,0.0,0,0.6510204081632653,6.377463520002479,0.8048267338926429,0.05,0.8192846020892518,30,10,2.19354532793263,1752.1105622004775,2.190138202750597,17.928333873084053,2.19354532793263,0.024900000425986946,0.0,2.069591836734694,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,default,1,121,17.99083166523572
raucb_plus,0,555,800.0,512,50,2.316836583153652,0.5379055598319102,17.993156225829125,0.0,0,0.8346938775510204,6.754261371538286,0.7891428871785511,0.05,0.23264977506998344,40,10,2.23336719539855,1788.2705586018596,2.2353381982523244,18.08036697135865,2.23336719539855,0.02510000194888562,0.0,2.051224489795919,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,default,1,121,17.982310190827782
raucb_plus,0,556,800.0,512,50,2.520680722436994,0.4952936882712726,18.016203546203446,0.0,0,0.46734693877551026,7.119623288296443,0.7729105326526229,0.05,0.6522755580538638,20,5,2.4739460285594426,1978.742128811472,2.4734276610143398,17.993156225829125,2.4739460285594426,0.022600004740525037,0.0,1.7206122448979593,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,default,1,121,17.982256773257117
raucb_plus,0,557,800.0,512,50,2.2183389108147957,0.5495957189086597,17.92569628623341,0.0,0,0.926530612244898,7.379299188142178,0.7607398369074667,0.05,0.6033280379811539,45,15,2.125685849590306,1702.1792768902742,2.1277240961128427,18.016203546203446,2.125685849590306,0.0208000055863522,0.0,2.409387755102041,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,default,1,121,17.94265533883442
raucb_plus,0,558,800.0,512,50,2.044862840270189,0.5890737565953076,18.16895903949045,0.0,0,0.7428571428571429,6.108632159361974,0.8153845783381376,0.05,0.4040169034204531,35,15,1.9705771259844749,1572.1010465549414,1.9651263081936767,17.92569628623341,1.9705771259844749,0.022700005501974374,0.0,2.4277551020408166,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,default,1,121,17.99149605549776
raucb_plus,0,559,800.0,512,50,2.468482277526321,0.5141396983980101,17.932647217535713,0.0,0,0.7428571428571429,6.439416900469531,0.8023199115128182,0.05,0.8863888601468897,35,5,2.3941965632406066,1919.6507904061284,2.3995634880076606,18.16895903949045,2.3941965632406066,0.02649999805726111,0.0,1.693061224489796,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,default,1,121,17.985402379794593
raucb_plus,0,560,800.0,512,50,2.372157046174286,0.5241158314079831,18.018749448464053,0.18473438627570488,0,0.19183673469387758,4.320611088547391,0.873526385679972,0.05,0.3381820283144497,5,0,2.352973372704898,1880.8346572320377,2.3510433215400472,17.932647217535713,2.352973372704898,0.02269999822601676,0.0,1.3808163265306121,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,default,1,121,17.978232628595883
raucb_plus,0,561,800.0,512,50,2.2778979053803083,0.5331820393499386,18.036778617921495,0.1865067718550979,0,0.46734693877551026,3.7315761212456238,0.8886367322498977,0.05,0.37568880026420814,20,0,2.231163211502757,1784.6057061149882,2.230757132643735,18.018749448464053,2.231163211502757,0.026699999580159783,0.0,1.3532653061224489,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,default,1,121,17.966346402730032
raucb_plus,0,562,800.0,512,50,2.1902272213410776,0.5498183846259532,18.075319974607005,0.0,0,0.5591836734693878,2.4225134442753866,0.9163639743765888,0.05,0.25792832351701916,25,0,2.134308853994139,1706.7519212771401,2.133439901596425,18.036778617921495,2.134308853994139,0.07390000246232376,0.0,1.3440816326530611,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,default,1,121,17.975949062507897
raucb_plus,0,563,800.0,512,50,2.1359605654400453,0.5542883261033834,18.062320274255597,0.0,0,0.926530612244898,2.0,0.9238138768389723,0.05,0.12000048700114642,45,0,2.0433075042155555,1634.88097711587,2.043601221394838,18.075319974607005,2.0433075042155555,0.030899995181243867,0.0,1.3073469387755101,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,default,1,121,17.99475336652001
raucb_plus,0,564,800.0,512,50,2.327519571748023,0.5430735433355888,17.922128077279478,0.0,0,1.0,2.996593972901798,0.9051225722259812,0.05,0.6626495276674305,49,0,2.2275195717480227,1784.5478537601523,2.2306848172001903,18.062320274255597,2.2275195717480227,0.028800001018680632,0.0,1.2999999999999998,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,default,3,121,18.012320274255597
raucb_plus,0,565,800.0,512,50,2.1615372714169325,0.5531710455647116,18.030073224725108,0.0,0,0.46734693877551026,2.1091962264098534,0.9219517426078528,0.05,0.6649048510346194,20,0,2.1148025775393817,1689.9074552736638,2.11238431909208,17.922128077279478,2.1148025775393817,0.028899994504172355,0.0,1.3532653061224489,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,default,1,121,17.947071949780877
raucb_plus,0,566,800.0,512,50,2.176948575932727,0.5437889033283247,17.862607629832944,0.0,0,0.926530612244898,2.9388617277054303,0.9063148388805412,0.05,0.6667233248398423,45,0,2.0842955147082374,1670.4558287051177,2.0880697858813972,18.030073224725108,2.0842955147082374,0.023100001271814108,0.0,1.3073469387755101,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,default,1,121,17.985793865850088
raucb_plus,0,567,800.0,512,50,2.14978208554304,0.5433246797275436,18.03037330133916,0.16686928074459284,0,0.19183673469387758,2.9764049837165905,0.9055411328792394,0.05,0.40420441014290864,5,0,2.130598412073652,1701.4819972950506,2.126852496618813,17.862607629832944,2.130598412073652,0.022600004740525037,0.0,1.3808163265306121,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,default,1,121,17.992134925137965
raucb_plus,0,568,800.0,512,50,2.2625129258896766,0.5542883261033834,18.054595719508427,0.0,0,0.6510204081632653,2.0,0.9238138768389723,0.05,0.12292943131826158,30,0,2.1974108850733503,1757.4919688168272,2.196864961021034,18.03037330133916,2.1974108850733503,0.021500003640539944,0.0,1.3348979591836734,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,default,1,121,17.988160752919367
raucb_plus,0,569,800.0,512,50,2.2227958958515512,0.5542883261033834,18.021666144465808,0.0,0,1.0,2.0,0.9238138768389723,0.05,0.9468764847884759,49,0,2.122795895851551,1698.8312468458507,2.1235390585573133,18.054595719508427,2.122795895851551,0.02179999864893034,0.0,1.2999999999999998,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,default,3,121,18.004595719508426
raucb_plus,0,570,800.0,512,50,2.3623570508186065,0.5294907877691588,17.77608375130199,0.0,0,0.926530612244898,3.97988258911841,0.8824846462819314,0.05,0.7411319235503132,45,0,2.2697039895941167,1820.1889955758506,2.2752362444698133,18.021666144465808,2.2697039895941167,0.023100001271814108,0.0,1.3073469387755101,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,default,1,121,17.99003349140458
raucb_plus,0,571,800.0,512,50,2.1852839079616437,0.5756180845219419,17.97651486727229,0.0,0,0.3755102040816327,3.31623568284678,0.8982575204323296,0.05,0.6586398084691754,15,5,2.1477328875534805,1714.6234297389292,2.1432792871736615,17.77608375130199,2.1477328875534805,0.020799998310394585,0.0,1.729795918367347,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,default,1,121,17.972946405282144
raucb_plus,0,572,800.0,512,50,2.2860702458107074,0.5331904865581143,17.969864579580545,0.0,0,0.46734693877551026,3.7309933205250347,0.8886508109301905,0.05,0.7378738110790227,20,0,2.2393355519331566,1791.5879905420877,2.2394849881776095,17.97651486727229,2.2393355519331566,0.020499996026046574,0.0,1.3532653061224489,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,default,1,121,17.982785792942718
raucb_plus,0,573,800.0,512,50,2.4981751363113007,0.5171339818945573,17.86149063859086,0.0,0,0.46734693877551026,4.731296408727878,0.8618899698242622,0.05,0.781909372135284,20,0,2.45144044243375,1963.0998189905401,2.453874773738175,17.969864579580545,2.45144044243375,0.024400003894697875,0.0,1.3532653061224489,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,default,1,121,17.95190604121314
raucb_plus,0,574,800.0,512,50,2.264714022917896,0.5556497310999908,17.915427291588202,0.0,0,0.46734693877551026,4.551640119133083,0.8670967141369283,0.05,0.3353222358605945,20,5,2.217979329040345,1773.420074209687,2.216775092762109,17.86149063859086,2.217979329040345,0.02510000194888562,0.0,1.7206122448979593,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,default,1,121,17.968769496346297
raucb_plus,0,575,800.0,512,50,2.273234476463818,0.5457943318177105,17.89824084079888,0.0,0,0.5591836734693878,5.065067930005901,0.8517172693970642,0.05,0.10675971877006495,25,5,2.2173161091168794,1774.16078990302,2.217700987378775,17.915427291588202,2.2173161091168794,0.02469999890308827,0.0,1.7114285714285715,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,default,1,121,17.980950405710022
raucb_plus,0,576,800.0,512,50,2.120953149601138,0.5652415465512999,18.01567647083103,0.0,0,0.46734693877551026,3.9963813894512326,0.882064833790245,0.05,0.8465878274672758,20,5,2.074218455723587,1657.2728733892634,2.0715910917365794,17.89824084079888,2.074218455723587,0.019899998733308166,0.0,1.7206122448979593,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,default,1,121,17.98602131121435
raucb_plus,0,577,800.0,512,50,2.361012892709586,0.521223293195447,17.918949511090766,0.0,0,0.46734693877551026,4.494818534474243,0.8687054886590785,0.05,0.4608428203266162,20,0,2.314278198832035,1853.1651606783157,2.3164564508478946,18.01567647083103,2.314278198832035,0.03139999898849055,0.0,1.3532653061224489,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,default,1,121,17.982214394763595
raucb_plus,0,578,800.0,512,50,2.430768097780901,0.5330300084065479,17.976940377029983,0.0,0,0.2836734693877551,3.7420534633795377,0.8883833473442466,0.05,0.12933533331661817,10,0,2.402400750842126,1920.8814652748313,2.401101831593539,17.918949511090766,2.402400750842126,0.0242000023717992,0.0,1.3716326530612244,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,default,1,121,17.959566915097927
raucb_plus,0,579,800.0,512,50,2.444113057288658,0.5188225891880576,17.87006896892938,0.0,0,0.46734693877551026,4.634978027261154,0.8647043153134294,0.05,0.41276088742279826,20,0,2.397378363411107,1919.8239116603195,2.3997798895753992,17.976940377029983,2.397378363411107,0.023500004317611456,0.0,1.3532653061224489,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,default,1,121,17.958335723174393
raucb_plus,0,580,800.0,512,50,2.443713995089972,0.5113709804695352,17.91702017106168,0.0,0,0.2836734693877551,5.0470008565710955,0.8522849674492254,0.05,0.7751564891533311,10,0,2.4153466481511967,1931.438297300679,2.4142978716258487,17.87006896892938,2.4153466481511967,0.022400003217626363,0.0,1.3716326530612244,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,default,1,121,17.90571643173823
raucb_plus,0,581,800.0,512,50,2.4806314342823703,0.4988162637569587,18.014820335597133,0.028238225539223616,0,0.19183673469387758,5.674776946618016,0.8313604395949312,0.05,0.5584165471181933,5,0,2.4614477608129826,1967.4059211296712,2.459257401412089,17.91702017106168,2.4614477608129826,0.02300000051036477,0.0,1.3808163265306121,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,default,1,121,17.995995150521452
raucb_plus,0,582,800.0,512,50,2.399388423487794,0.49883279511917583,17.94878270582165,0.0,0,0.3755102040816327,5.673997589655064,0.8313879918652931,0.05,0.6771246204947516,15,0,2.3618374030796305,1890.6595784994986,2.3633244731243734,18.014820335597133,2.3618374030796305,0.0335000004270114,0.0,1.3624489795918366,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,default,1,121,17.948453254429346
raucb_plus,0,583,800.0,512,50,2.138908122429151,0.5660971016739518,17.844700041004973,0.0,0,1.0,6.882082829529828,0.7835807339554699,0.05,0.4758105659403001,49,15,2.038908122429151,1632.9946550775583,2.0412433188469477,17.94878270582165,2.038908122429151,0.033299998904112726,0.0,2.4020408163265308,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,default,1,121,17.99055341527803
raucb_plus,0,584,800.0,512,50,2.6543201858844436,0.46388495607956365,18.008098850687453,0.14110318511442366,0,0.2836734693877551,8.103754106949495,0.7238969059840324,0.05,0.4794726867393698,10,5,2.6259528389456683,2097.8464684106934,2.622308085513367,17.844700041004973,2.6259528389456683,0.02710000262595713,0.0,1.7389795918367348,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,default,1,121,17.9843404712844
raucb_plus,0,585,800.0,512,50,2.4313511327810455,0.5332955426800046,17.982681231986565,0.0,0,0.8346938775510204,7.832903361945288,0.7381774460824923,0.05,0.7497905812249902,40,15,2.3478817450259433,1878.7631190108693,2.348453898763587,18.008098850687453,2.3478817450259433,0.035099998058285564,0.0,2.418571428571429,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,default,1,121,17.913600016569507
raucb_plus,0,586,800.0,512,50,2.499740312976424,0.49278079519340384,17.859391754568996,0.0,0,1.0,9.420489935220377,0.6456218974459034,0.05,0.9056028234349816,49,20,2.399740312976424,1922.0093257527976,2.4025116571909972,17.982681231986565,2.399740312976424,0.025800000003073364,0.0,2.769387755102041,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,default,1,121,17.938262189294424
raucb_plus,0,587,800.0,512,50,2.556471737254551,0.49306931152650196,17.95897525553376,0.0,0,1.0,10.322690139765003,0.5835844508405458,0.05,0.16916587047363615,49,30,2.456471737254551,1963.3988890476194,2.454248611309524,17.859391754568996,2.456471737254551,0.030800001695752144,0.0,3.5040816326530613,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,default,1,121,17.98387132899298
raucb_plus,0,588,800.0,512,50,2.92376089436027,0.42677024647304,18.122907897294056,0.0,0,0.5591836734693878,10.223466988687168,0.5907271773214395,0.05,0.6819014868820177,25,15,2.867842527013331,2291.3299593537176,2.864162449192147,17.95897525553376,2.867842527013331,0.024400003894697875,0.0,2.446122448979592,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,default,1,121,17.988460689642018
raucb_plus,0,589,800.0,512,50,2.195972974374793,0.5664737396265093,17.985971335518286,0.0,0,1.0,8.454330288508592,0.7044977980126638,0.05,0.8700886885614858,49,25,2.095972974374793,1679.260068196669,2.099075085245836,18.122907897294056,2.095972974374793,0.02849999873433262,0.0,3.136734693877551,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,default,1,121,17.963341870646936
raucb_plus,0,590,800.0,512,50,2.4204867554996805,0.5151441790430209,17.845861334549706,0.0,0,0.926530612244898,8.955980677588851,0.6749215179975407,0.05,0.5967422028934264,45,20,2.3278336942751907,1864.786969881393,2.330983712351741,17.985971335518286,2.3278336942751907,0.02390000008745119,0.0,2.7767346938775512,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,default,1,121,17.94151573577775
raucb_plus,0,591,800.0,512,50,2.1863137365354355,0.5722320634006872,17.98965178463981,0.0,0,0.7428571428571429,7.605145666231023,0.7497158049902051,0.05,0.3527495574220263,35,20,2.112028022249721,1687.0563533662364,2.1088204417077954,17.845861334549706,2.112028022249721,0.022100000933278352,0.0,2.7951020408163267,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,default,1,121,17.948928434896047
raucb_plus,0,592,800.0,512,50,2.442357983862161,0.4927616465829053,17.807732859623222,0.0,0,0.8346938775510204,8.837990470856395,0.6820712057221006,0.05,0.288922942853697,40,15,2.358888596107059,1890.3835349997316,2.3629794187496644,17.98965178463981,2.358888596107059,0.02849999873433262,0.0,2.418571428571429,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,default,1,121,17.947176127117235
raucb_plus,0,593,800.0,512,50,2.8306496893640567,0.42915752968736415,17.916312070949868,0.012116705523139981,0,0.19183673469387758,9.040864393264304,0.6697044253083071,0.05,0.291145250313703,5,5,2.811466015894669,2247.239263126322,2.8090490789079023,17.807732859623222,2.811466015894669,0.02469999890308827,0.0,1.7481632653061225,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,default,1,121,17.979474924862892
raucb_plus,0,594,800.0,512,50,2.4572809476568245,0.507752016368209,17.739813079356693,0.0,0,0.926530612244898,9.635117034655199,0.6314682437066559,0.05,0.461536584231974,45,25,2.3646278864323347,1894.864520159459,2.368580650199324,17.916312070949868,2.3646278864323347,0.03319999814266339,0.0,3.1440816326530614,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,default,1,121,17.98759971519936
raucb_plus,0,595,800.0,512,50,2.5268602032023084,0.485810324741064,17.969432904832033,0.0,0,0.2836734693877551,8.308100722014972,0.7127157458776089,0.05,0.2870919079137208,10,10,2.498492856263533,1994.7208722275795,2.4934010902844745,17.739813079356693,2.498492856263533,0.022300002456177026,0.0,2.1063265306122454,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,default,1,121,17.965506633484992
raucb_plus,0,596,800.0,512,50,3.1121016906837426,0.3809965302330725,17.864824537459988,0.0,0,0.5591836734693878,10.657295169523671,0.5589470054317531,0.05,0.7243918750551196,25,10,3.056183323336804,2446.826411708219,3.0585330146352736,17.969432904832033,3.056183323336804,0.020600004063453525,0.0,2.078775510204082,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,default,1,121,17.956060558446293
raucb_plus,0,597,800.0,512,50,3.0396750354889823,0.3956317077976033,18.10081324628736,0.0,0,0.7428571428571429,11.518091630990199,0.49202928127113105,0.05,0.4686376427185329,35,25,2.965389321203268,2368.095560086592,2.9601194501082397,17.864824537459988,2.965389321203268,0.025300003471784294,0.0,3.162448979591837,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,default,1,121,17.993585904371567
raucb_plus,0,598,800.0,512,50,2.7980302582645598,0.4378364102169415,17.903791721524527,0.0,0,1.0,11.188402156347767,0.518212176343723,0.05,0.7660507020484014,49,30,2.6980302582645597,2161.9904564368785,2.702488070546098,18.10081324628736,2.6980302582645597,0.021899999410379678,0.0,3.5040816326530613,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,default,1,121,17.963092608740116
raucb_plus,0,599,800.0,512,50,3.277331165509831,0.34842960935708767,18.000122521436673,0.0,0,0.926530612244898,12.483556861872266,0.41239253281394433,0.05,0.12556138512999457,45,30,3.184678104285341,2546.017796850278,3.1825222460628475,17.903791721524527,3.184678104285341,0.02119999408023432,0.0,3.5114285714285716,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,default,1,121,17.91003290035568
raucb_plus,0,600,800.0,512,50,3.4688487783263406,0.3015924770367634,18.03508374621893,0.0,0,0.8346938775510204,13.1392589650137,0.356957279584575,0.05,0.7686362527689693,40,30,3.385379390571239,2707.674206127411,3.3845927576592634,18.000122521436673,3.385379390571239,0.027599999157246202,0.0,3.5206122448979595,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,default,1,121,17.999669777430103
