algorithm,seed,t,V,window,grid_density,mos,swer,q_semantic,q_energy,violation_flag,energy_cum,snr_db,noise_std,P_index,B_index,utility_reward,lyapunov_reward,scaled_reward,q_prev_before,reward,decision_latency_ms,mu_star,mu_choice,run_tag,experiment_id,scenario,safety_overridden,active_set_size,q_next_est
raucb_plus,0,19,800.0,512,50,4.064933570239973,0.18701328595200534,17.82807762387401,2.77083958087669,0,0.19183673469387758,10.10548640244261,0.05,5,35,4.045749896770586,3211.551418977376,4.01443927372172,16.290459997147835,4.045749896770586,0.016099998902063817,0.0,3.9522448979591838,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,bandit_dynamic_10000,1,121,17.57753993243438
raucb_plus,0,20,800.0,512,50,1.3366805909807773,0.7326638818038445,17.667799704497394,2.75182219158732,0,0.2836734693877551,10.154541016267922,0.05,10,0,1.3083132440420018,1049.5080424216408,1.311885053027051,17.82807762387401,1.3083132440420018,0.016099998902063817,0.0,1.3716326530612244,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,bandit_dynamic_10000,1,121,17.66974532542005
raucb_plus,0,21,800.0,512,50,1.8303880878523335,0.6339223824295332,17.740775582751024,2.82372016119444,0,0.2836734693877551,9.776977511035113,0.05,10,5,1.802020740913558,1440.3272695306014,1.8004090869132516,17.667799704497394,1.802020740913558,0.29999999969732016,0.0,1.7389795918367348,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,bandit_dynamic_10000,1,121,17.691401438869526
raucb_plus,0,22,800.0,512,50,2.303604622795388,0.5392790754409224,17.992803625146898,3.0037586561189644,0,0.2836734693877551,10.35814332344792,0.05,10,10,2.275237275856613,1815.718647744585,2.2696483096807314,17.740775582751024,2.275237275856613,0.022700005501974374,0.0,2.1063265306122454,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,bandit_dynamic_10000,1,121,17.961438880191363
raucb_plus,0,23,800.0,512,50,1.3264516707657723,0.7347096658468455,17.749185895305928,3.118845972070504,0,0.3755102040816327,10.070755615639253,0.05,15,0,1.288900650357609,1035.5038862587198,1.2943798578233998,17.992803625146898,1.288900650357609,0.018499995348975062,0.0,1.3624489795918366,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,bandit_dynamic_10000,1,121,17.706605060985055
raucb_plus,0,24,800.0,512,50,1.7087940563631767,0.6582411887273647,17.720959862844566,3.1883035458491316,0,0.3755102040816327,10.32054098719792,0.05,15,5,1.6712430359550134,1337.4954178612545,1.6718692723265682,17.749185895305928,1.6712430359550134,0.016500001947861165,0.0,1.729795918367347,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,bandit_dynamic_10000,1,121,17.660150427633067
raucb_plus,0,25,800.0,512,50,2.2336651808796013,0.5532669638240797,17.806093494236613,3.2137336311266527,0,0.3755102040816327,8.97932127312125,0.05,15,10,2.196114160471438,1755.3826787122737,2.194228348390342,17.720959862844566,2.196114160471438,0.01649999467190355,0.0,2.0971428571428574,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,bandit_dynamic_10000,1,121,17.803873245078133
raucb_plus,0,26,800.0,512,50,1.2719606055285426,0.7456078788942915,17.494248780052107,2.967763106838408,0,0.46734693877551026,8.81502668049596,0.05,20,0,1.2252259116509916,985.7334654572461,1.2321668318215577,17.806093494236613,1.2252259116509916,0.017099999240599573,0.0,1.3532653061224489,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,bandit_dynamic_10000,1,121,17.481536205577232
raucb_plus,0,27,800.0,512,50,2.5406777760831614,0.4918644447833677,18.02767690572289,2.9912762609251513,0,0.2836734693877551,8.101958585436687,0.05,10,15,2.512310429144386,2000.5164189787472,2.500645523723434,17.494248780052107,2.512310429144386,0.024199995095841587,0.0,2.4736734693877556,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,bandit_dynamic_10000,1,121,17.932695538065136
raucb_plus,0,28,800.0,512,50,1.7875583782799063,0.6424883243440187,17.897745237343845,2.902904823327855,0,0.46734693877551026,7.5203177490271855,0.05,20,5,1.7408236844023552,1395.0013136592431,1.743751642074054,18.02767690572289,1.7408236844023552,0.01799999881768599,0.0,1.7206122448979593,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,bandit_dynamic_10000,1,121,17.938047182236918
raucb_plus,0,29,800.0,512,50,1.4726093788947765,0.7054781242210447,17.488855772313613,2.764379789664659,0,0.5591836734693878,8.214489685734193,0.05,25,0,1.4166910115478377,1140.671008713615,1.4258387608920189,17.897745237343845,1.4166910115478377,0.01750000228639692,0.0,1.3440816326530611,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,bandit_dynamic_10000,1,121,17.572090374274087
