algorithm,seed,t,V,window,grid_density,mos,swer,q_semantic,q_energy,violation_flag,energy_cum,snr_db,noise_std,P_index,B_index,reward,q_prev_before,utility_reward,lyapunov_reward,scaled_reward,decision_latency_ms,mu_star,mu_choice,run_tag,experiment_id,best_by_metric
best_fixed_arm_oracle,0,5534,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.977954176330981,0.0,4.977954176330981,3982.363341064785,4.977954176330981,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5535,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.062050845838791,0.0,5.062050845838791,4049.640676671033,5.062050845838791,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5536,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.994453352747588,0.0,4.994453352747588,3995.56268219807,4.994453352747588,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5537,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.9273973449383375,0.0,4.9273973449383375,3941.91787595067,4.9273973449383375,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5538,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.9273695625071285,0.0,4.9273695625071285,3941.895650005703,4.9273695625071285,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5539,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.0883826650184565,0.0,5.0883826650184565,4070.706132014765,5.0883826650184565,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5540,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.016981450528858,0.0,5.016981450528858,4013.5851604230866,5.016981450528858,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5541,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.967328403124266,0.0,4.967328403124266,3973.8627224994125,4.967328403124266,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5542,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.031980805787286,0.0,5.031980805787286,4025.5846446298287,5.031980805787286,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5543,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.956082012874486,0.0,4.956082012874486,3964.8656102995888,4.956082012874486,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5544,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.009123006728167,0.0,5.009123006728167,4007.298405382534,5.009123006728167,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5545,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.958332598320355,0.0,4.958332598320355,3966.666078656284,4.958332598320355,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5546,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.996474154386158,0.0,4.996474154386158,3997.1793235089267,4.996474154386158,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5547,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.930675279666109,0.0,4.930675279666109,3944.540223732887,4.930675279666109,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5548,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.009310243212876,0.0,5.009310243212876,4007.4481945703005,5.009310243212876,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5549,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.042577784733582,0.0,5.042577784733582,4034.0622277868656,5.042577784733582,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5550,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.980950033185307,0.0,4.980950033185307,3984.7600265482456,4.980950033185307,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5551,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.01952727389211,0.0,5.01952727389211,4015.621819113688,5.01952727389211,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5552,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.951974758397365,0.0,4.951974758397365,3961.579806717892,4.951974758397365,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5553,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.977143392140539,0.0,4.977143392140539,3981.7147137124307,4.977143392140539,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5554,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.999912829638754,0.0,4.999912829638754,3999.9302637110036,4.999912829638754,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5555,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.031742813286682,0.0,5.031742813286682,4025.3942506293456,5.031742813286682,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5556,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.9934328487336845,0.0,4.9934328487336845,3994.746278986948,4.9934328487336845,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5557,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.965129509958684,0.0,4.965129509958684,3972.1036079669475,4.965129509958684,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5558,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.9326479946946815,0.0,4.9326479946946815,3946.118395755745,4.9326479946946815,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5559,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.9831152585588985,0.0,4.9831152585588985,3986.4922068471187,4.9831152585588985,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5560,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.931977680760009,0.0,4.931977680760009,3945.582144608007,4.931977680760009,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5561,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.030167997461072,0.0,5.030167997461072,4024.1343979688572,5.030167997461072,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5562,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.900771706555656,0.0,4.900771706555656,3920.617365244525,4.900771706555656,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5563,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.001504564003826,0.0,5.001504564003826,4001.2036512030604,5.001504564003826,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5564,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.977595514549411,0.0,4.977595514549411,3982.076411639529,4.977595514549411,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5565,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.975462408738085,0.0,4.975462408738085,3980.3699269904682,4.975462408738085,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5566,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.988588768618236,0.0,4.988588768618236,3990.8710148945884,4.988588768618236,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5567,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.021758632501932,0.0,5.021758632501932,4017.4069060015454,5.021758632501932,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5568,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.005481851204882,0.0,5.005481851204882,4004.3854809639056,5.005481851204882,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5569,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.922860369210039,0.0,4.922860369210039,3938.2882953680314,4.922860369210039,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5570,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.0426375857657435,0.0,5.0426375857657435,4034.1100686125947,5.0426375857657435,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5571,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.938694941492977,0.0,4.938694941492977,3950.9559531943814,4.938694941492977,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5572,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.978198147033339,0.0,4.978198147033339,3982.5585176266713,4.978198147033339,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5573,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.018862748510924,0.0,5.018862748510924,4015.090198808739,5.018862748510924,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5574,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.9839457510124285,0.0,4.9839457510124285,3987.156600809943,4.9839457510124285,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5575,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.9442269906058,0.0,4.9442269906058,3955.38159248464,4.9442269906058,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5576,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.952988447444975,0.0,4.952988447444975,3962.39075795598,4.952988447444975,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5577,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.965906081198052,0.0,4.965906081198052,3972.7248649584417,4.965906081198052,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5578,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.0628788294227665,0.0,5.0628788294227665,4050.3030635382133,5.0628788294227665,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5579,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.923114817496533,0.0,4.923114817496533,3938.491853997226,4.923114817496533,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5580,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.042457562353371,0.0,5.042457562353371,4033.9660498826966,5.042457562353371,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5581,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.92337668594704,0.0,4.92337668594704,3938.701348757632,4.92337668594704,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5582,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.963572593891909,0.0,4.963572593891909,3970.8580751135273,4.963572593891909,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5583,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.014434124057443,0.0,5.014434124057443,4011.5472992459545,5.014434124057443,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5584,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.950735074635218,0.0,4.950735074635218,3960.588059708174,4.950735074635218,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5585,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.9852009140815525,0.0,4.9852009140815525,3988.1607312652422,4.9852009140815525,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5586,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.974973986849516,0.0,4.974973986849516,3979.979189479613,4.974973986849516,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5587,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.942081975094672,0.0,4.942081975094672,3953.665580075737,4.942081975094672,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5588,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.072175536809965,0.0,5.072175536809965,4057.740429447972,5.072175536809965,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5589,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.981292228049617,0.0,4.981292228049617,3985.033782439694,4.981292228049617,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5590,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.066914572825779,0.0,5.066914572825779,4053.5316582606233,5.066914572825779,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5591,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.883846619860915,0.0,4.883846619860915,3907.077295888732,4.883846619860915,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5592,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.044099976720501,0.0,5.044099976720501,4035.279981376401,5.044099976720501,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5593,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.989060155593275,0.0,4.989060155593275,3991.2481244746205,4.989060155593275,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5594,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.983424985979876,0.0,4.983424985979876,3986.7399887839006,4.983424985979876,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5595,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.045804401772471,0.0,5.045804401772471,4036.6435214179764,5.045804401772471,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5596,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.035515762377278,0.0,5.035515762377278,4028.412609901822,5.035515762377278,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5597,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.052225329663471,0.0,5.052225329663471,4041.7802637307764,5.052225329663471,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5598,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.0313245191041736,0.0,5.0313245191041736,4025.0596152833386,5.0313245191041736,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5599,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.97746215655896,0.0,4.97746215655896,3981.969725247168,4.97746215655896,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5600,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.967677566718392,0.0,4.967677566718392,3974.1420533747137,4.967677566718392,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5601,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.964092409160653,0.0,4.964092409160653,3971.2739273285224,4.964092409160653,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5602,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.931763943077751,0.0,4.931763943077751,3945.411154462201,4.931763943077751,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5603,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.04048678963702,0.0,5.04048678963702,4032.389431709616,5.04048678963702,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5604,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.030012477984418,0.0,5.030012477984418,4024.009982387535,5.030012477984418,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5605,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.006337159447424,0.0,5.006337159447424,4005.0697275579396,5.006337159447424,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5606,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.969616251369179,0.0,4.969616251369179,3975.6930010953433,4.969616251369179,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5607,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.950388733326824,0.0,4.950388733326824,3960.3109866614595,4.950388733326824,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5608,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.969640474582982,0.0,4.969640474582982,3975.7123796663855,4.969640474582982,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5609,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.978857170582096,0.0,4.978857170582096,3983.0857364656767,4.978857170582096,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5610,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.015720109723193,0.0,5.015720109723193,4012.5760877785547,5.015720109723193,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5611,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.022187234772349,0.0,5.022187234772349,4017.749787817879,5.022187234772349,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5612,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.911462095370846,0.0,4.911462095370846,3929.1696762966767,4.911462095370846,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5613,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.994294427235103,0.0,4.994294427235103,3995.4355417880824,4.994294427235103,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5614,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.997705827672628,0.0,4.997705827672628,3998.1646621381024,4.997705827672628,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5615,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.005277515703472,0.0,5.005277515703472,4004.2220125627778,5.005277515703472,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5616,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.937225065986553,0.0,4.937225065986553,3949.7800527892423,4.937225065986553,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5617,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.002005169430617,0.0,5.002005169430617,4001.604135544493,5.002005169430617,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5618,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.973715512988981,0.0,4.973715512988981,3978.972410391185,4.973715512988981,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5619,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.01540447673719,0.0,5.01540447673719,4012.3235813897522,5.01540447673719,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5620,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.007960549148856,0.0,5.007960549148856,4006.3684393190847,5.007960549148856,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5621,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.024628513796293,0.0,5.024628513796293,4019.7028110370347,5.024628513796293,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,5622,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.064257625189696,0.0,5.064257625189696,4051.4061001517566,5.064257625189696,0.0,4.99,4.99,task3_best_fixed_arm_oracle_V800.0_w300_g10_T10000_s0,exp_0,scaled_reward
