algorithm,seed,t,V,window,grid_density,mos,swer,q_semantic,q_energy,violation_flag,energy_cum,snr_db,noise_std,P_index,B_index,reward,q_prev_before,utility_reward,lyapunov_reward,scaled_reward,decision_latency_ms,mu_star,mu_choice,run_tag,experiment_id
lagrangian_ppo,0,31,800.0,300,10,3.4,0.0,0.0,0.0,0,0.5,10.0,0.05,5,4,3.3395412212564146,0.0,3.3395412212564146,2671.6329770051316,3.3395412212564146,0.002200000380980782,4.99,3.35,task3_lagrangian_ppo_V800.0_w300_g10_T10000_s0,exp_0
lagrangian_ppo,0,32,800.0,300,10,2.2,0.0,0.0,0.0,0,0.30000000000000004,10.0,0.05,2,2,2.1620387495042763,0.0,2.1620387495042763,1729.630999603421,2.1620387495042763,0.0032999996619764715,4.99,2.1700000000000004,task3_lagrangian_ppo_V800.0_w300_g10_T10000_s0,exp_0
lagrangian_ppo,0,33,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,9,0,5.017042279234291,0.0,5.017042279234291,4013.6338233874326,5.017042279234291,0.0021000014385208488,4.99,4.99,task3_lagrangian_ppo_V800.0_w300_g10_T10000_s0,exp_0
lagrangian_ppo,0,34,800.0,300,10,3.4,0.0,0.0,0.0,0,0.6,10.0,0.05,5,5,3.350732956125317,0.0,3.350732956125317,2680.5863649002536,3.350732956125317,0.0024000000848900527,4.99,3.34,task3_lagrangian_ppo_V800.0_w300_g10_T10000_s0,exp_0
lagrangian_ppo,0,35,800.0,300,10,4.6,0.0,0.0,0.0,0,0.9,10.0,0.05,8,8,4.527768635451996,0.0,4.527768635451996,3622.214908361597,4.527768635451996,0.002200000380980782,4.99,4.51,task3_lagrangian_ppo_V800.0_w300_g10_T10000_s0,exp_0
lagrangian_ppo,0,36,800.0,300,10,3.8000000000000003,0.0,0.0,0.0,0,0.1,10.0,0.05,6,0,3.7573085695290835,0.0,3.7573085695290835,3005.846855623267,3.7573085695290835,0.0022999993234407157,4.99,3.7900000000000005,task3_lagrangian_ppo_V800.0_w300_g10_T10000_s0,exp_0
lagrangian_ppo,0,37,800.0,300,10,3.4,0.0,0.0,0.0,0,0.9,10.0,0.05,5,8,3.3035193183153617,0.0,3.3035193183153617,2642.815454652289,3.3035193183153613,0.002099999619531445,4.99,3.31,task3_lagrangian_ppo_V800.0_w300_g10_T10000_s0,exp_0
lagrangian_ppo,0,38,800.0,300,10,2.2,0.0,0.0,0.0,0,0.9,10.0,0.05,2,8,2.1491987735030667,0.0,2.1491987735030667,1719.3590188024534,2.1491987735030667,0.002200000380980782,4.99,2.1100000000000003,task3_lagrangian_ppo_V800.0_w300_g10_T10000_s0,exp_0
lagrangian_ppo,0,39,800.0,300,10,4.2,0.0,0.0,0.0,0,0.30000000000000004,10.0,0.05,7,2,4.244671557261038,0.0,4.244671557261038,3395.7372458088303,4.244671557261038,0.002200000380980782,4.99,4.17,task3_lagrangian_ppo_V800.0_w300_g10_T10000_s0,exp_0
lagrangian_ppo,0,40,800.0,300,10,2.6,0.0,0.0,0.0,0,0.7000000000000001,10.0,0.05,3,6,2.467046723394794,0.0,2.467046723394794,1973.6373787158352,2.467046723394794,0.003200000719516538,4.99,2.5300000000000002,task3_lagrangian_ppo_V800.0_w300_g10_T10000_s0,exp_0
lagrangian_ppo,0,41,800.0,300,10,3.8000000000000003,0.0,0.0,0.0,0,0.2,10.0,0.05,6,1,3.855696188736953,0.0,3.855696188736953,3084.5569509895627,3.855696188736953,0.003600000127335079,4.99,3.7800000000000002,task3_lagrangian_ppo_V800.0_w300_g10_T10000_s0,exp_0
lagrangian_ppo,0,42,800.0,300,10,3.4,0.0,0.0,0.0,0,0.8,10.0,0.05,5,7,3.387293771189115,0.0,3.387293771189115,2709.835016951292,3.387293771189115,0.002099999619531445,4.99,3.32,task3_lagrangian_ppo_V800.0_w300_g10_T10000_s0,exp_0
lagrangian_ppo,0,43,800.0,300,10,1.4,0.0,0.0,0.0,0,0.8,10.0,0.05,0,7,1.3590655700350212,0.0,1.3590655700350212,1087.252456028017,1.3590655700350212,0.002200000380980782,4.99,1.3199999999999998,task3_lagrangian_ppo_V800.0_w300_g10_T10000_s0,exp_0
lagrangian_ppo,0,44,800.0,300,10,3.4,0.0,0.0,0.0,0,0.4,10.0,0.05,5,3,3.373222781516465,0.0,3.373222781516465,2698.578225213172,3.373222781516465,0.0021000014385208488,4.99,3.36,task3_lagrangian_ppo_V800.0_w300_g10_T10000_s0,exp_0
lagrangian_ppo,0,45,800.0,300,10,3.8000000000000003,0.0,0.0,0.0,0,0.1,10.0,0.05,6,0,3.774303859273179,0.0,3.774303859273179,3019.443087418543,3.774303859273179,0.0021000014385208488,4.99,3.7900000000000005,task3_lagrangian_ppo_V800.0_w300_g10_T10000_s0,exp_0
lagrangian_ppo,0,46,800.0,300,10,4.2,0.0,0.0,0.0,0,1.0,10.0,0.05,7,9,4.172901034176848,0.0,4.172901034176848,3338.320827341479,4.172901034176848,0.002099999619531445,4.99,4.1000000000000005,task3_lagrangian_ppo_V800.0_w300_g10_T10000_s0,exp_0
lagrangian_ppo,0,47,800.0,300,10,3.0,0.0,0.0,0.0,0,0.5,10.0,0.05,4,4,3.0480129158224982,0.0,3.0480129158224982,2438.4103326579984,3.0480129158224982,0.002099999619531445,4.99,2.95,task3_lagrangian_ppo_V800.0_w300_g10_T10000_s0,exp_0
