algorithm,seed,t,V,window,grid_density,mos,swer,q_semantic,q_energy,violation_flag,energy_cum,snr_db,noise_std,P_index,B_index,reward,q_prev_before,utility_reward,lyapunov_reward,scaled_reward,decision_latency_ms,mu_star,mu_choice,run_tag,experiment_id
sw_ucb,2,53,800.0,300,10,2.2,0.0,0.0,0.0,0,0.6,10.0,0.05,5,2,2.200787881759727,0.0,2.200787881759727,1760.6303054077816,2.200787881759727,0.12100000094505958,4.99,2.14,task3_sw_ucb_V800.0_w300_g10_T10000_s2,exp_2
sw_ucb,2,54,800.0,300,10,2.6,0.0,0.0,0.0,0,0.6,10.0,0.05,5,3,2.544395952115476,0.0,2.544395952115476,2035.516761692381,2.544395952115476,0.12319999950705096,4.99,2.54,task3_sw_ucb_V800.0_w300_g10_T10000_s2,exp_2
sw_ucb,2,55,800.0,300,10,3.0,0.0,0.0,0.0,0,0.6,10.0,0.05,5,4,2.989985071107589,0.0,2.989985071107589,2391.9880568860713,2.989985071107589,0.12449999849195592,4.99,2.94,task3_sw_ucb_V800.0_w300_g10_T10000_s2,exp_2
sw_ucb,2,56,800.0,300,10,3.4,0.0,0.0,0.0,0,0.6,10.0,0.05,5,5,3.458744345665857,0.0,3.458744345665857,2766.9954765326856,3.458744345665857,0.12710000009974465,4.99,3.34,task3_sw_ucb_V800.0_w300_g10_T10000_s2,exp_2
sw_ucb,2,57,800.0,300,10,3.8000000000000003,0.0,0.0,0.0,0,0.6,10.0,0.05,5,6,3.7536966127296165,0.0,3.7536966127296165,3002.957290183693,3.7536966127296165,0.13300000136950985,4.99,3.74,task3_sw_ucb_V800.0_w300_g10_T10000_s2,exp_2
sw_ucb,2,58,800.0,300,10,4.2,0.0,0.0,0.0,0,0.6,10.0,0.05,5,7,4.125980884302853,0.0,4.125980884302853,3300.7847074422825,4.125980884302853,0.13050000052317046,4.99,4.140000000000001,task3_sw_ucb_V800.0_w300_g10_T10000_s2,exp_2
sw_ucb,2,59,800.0,300,10,4.6,0.0,0.0,0.0,0,0.6,10.0,0.05,5,8,4.501447392009023,0.0,4.501447392009023,3601.1579136072187,4.501447392009023,0.13240000043879263,4.99,4.54,task3_sw_ucb_V800.0_w300_g10_T10000_s2,exp_2
sw_ucb,2,60,800.0,300,10,5.0,0.0,0.0,0.0,0,0.6,10.0,0.05,5,9,4.972403230077225,0.0,4.972403230077225,3977.9225840617796,4.972403230077225,0.13530000069295056,4.99,4.94,task3_sw_ucb_V800.0_w300_g10_T10000_s2,exp_2
sw_ucb,2,61,800.0,300,10,1.4,0.0,0.0,0.0,0,0.7000000000000001,10.0,0.05,6,0,1.3201634966821136,0.0,1.3201634966821136,1056.130797345691,1.3201634966821139,0.13649999891640618,4.99,1.3299999999999998,task3_sw_ucb_V800.0_w300_g10_T10000_s2,exp_2
sw_ucb,2,62,800.0,300,10,1.8,0.0,0.0,0.0,0,0.7000000000000001,10.0,0.05,6,1,1.7210626814602965,0.0,1.7210626814602965,1376.8501451682373,1.7210626814602967,0.13750000107393134,4.99,1.73,task3_sw_ucb_V800.0_w300_g10_T10000_s2,exp_2
sw_ucb,2,63,800.0,300,10,2.2,0.0,0.0,0.0,0,0.7000000000000001,10.0,0.05,6,2,2.1247370110792487,0.0,2.1247370110792487,1699.789608863399,2.1247370110792487,0.13899999976274557,4.99,2.1300000000000003,task3_sw_ucb_V800.0_w300_g10_T10000_s2,exp_2
sw_ucb,2,64,800.0,300,10,2.6,0.0,0.0,0.0,0,0.7000000000000001,10.0,0.05,6,3,2.562493482629275,0.0,2.562493482629275,2049.99478610342,2.562493482629275,0.17010000010486692,4.99,2.5300000000000002,task3_sw_ucb_V800.0_w300_g10_T10000_s2,exp_2
sw_ucb,2,65,800.0,300,10,3.0,0.0,0.0,0.0,0,0.7000000000000001,10.0,0.05,6,4,2.8766830193917547,0.0,2.8766830193917547,2301.346415513404,2.8766830193917547,0.16419999883510172,4.99,2.93,task3_sw_ucb_V800.0_w300_g10_T10000_s2,exp_2
sw_ucb,2,66,800.0,300,10,3.4,0.0,0.0,0.0,0,0.7000000000000001,10.0,0.05,6,5,3.2535061754664722,0.0,3.2535061754664722,2602.804940373178,3.2535061754664722,0.148899998748675,4.99,3.33,task3_sw_ucb_V800.0_w300_g10_T10000_s2,exp_2
sw_ucb,2,67,800.0,300,10,3.8000000000000003,0.0,0.0,0.0,0,0.7000000000000001,10.0,0.05,6,6,3.6083061651425536,0.0,3.6083061651425536,2886.644932114043,3.6083061651425536,0.1494999996793922,4.99,3.7300000000000004,task3_sw_ucb_V800.0_w300_g10_T10000_s2,exp_2
sw_ucb,2,68,800.0,300,10,4.2,0.0,0.0,0.0,0,0.7000000000000001,10.0,0.05,6,7,4.189933544969504,0.0,4.189933544969504,3351.9468359756033,4.189933544969504,0.15050000001792796,4.99,4.13,task3_sw_ucb_V800.0_w300_g10_T10000_s2,exp_2
sw_ucb,2,69,800.0,300,10,4.6,0.0,0.0,0.0,0,0.7000000000000001,10.0,0.05,6,8,4.5336896679791625,0.0,4.5336896679791625,3626.95173438333,4.5336896679791625,0.1574000016262289,4.99,4.529999999999999,task3_sw_ucb_V800.0_w300_g10_T10000_s2,exp_2
sw_ucb,2,70,800.0,300,10,5.0,0.0,0.0,0.0,0,0.7000000000000001,10.0,0.05,6,9,5.005505970656117,0.0,5.005505970656117,4004.4047765248934,5.005505970656117,0.15530000018770806,4.99,4.93,task3_sw_ucb_V800.0_w300_g10_T10000_s2,exp_2
sw_ucb,2,71,800.0,300,10,1.4,0.0,0.0,0.0,0,0.8,10.0,0.05,7,0,1.3195521850944798,0.0,1.3195521850944798,1055.6417480755838,1.3195521850944798,0.15640000128769316,4.99,1.3199999999999998,task3_sw_ucb_V800.0_w300_g10_T10000_s2,exp_2
sw_ucb,2,72,800.0,300,10,1.8,0.0,0.0,0.0,0,0.8,10.0,0.05,7,1,1.682892227240041,0.0,1.682892227240041,1346.3137817920328,1.682892227240041,0.15910000001895241,4.99,1.72,task3_sw_ucb_V800.0_w300_g10_T10000_s2,exp_2
sw_ucb,2,73,800.0,300,10,2.2,0.0,0.0,0.0,0,0.8,10.0,0.05,7,2,2.1438964649399828,0.0,2.1438964649399828,1715.1171719519862,2.1438964649399828,0.16089999917312525,4.99,2.12,task3_sw_ucb_V800.0_w300_g10_T10000_s2,exp_2
sw_ucb,2,74,800.0,300,10,2.6,0.0,0.0,0.0,0,0.8,10.0,0.05,7,3,2.5161705793531404,0.0,2.5161705793531404,2012.9364634825124,2.5161705793531404,0.16229999891947955,4.99,2.52,task3_sw_ucb_V800.0_w300_g10_T10000_s2,exp_2
sw_ucb,2,75,800.0,300,10,3.0,0.0,0.0,0.0,0,0.8,10.0,0.05,7,4,2.8572906669013185,0.0,2.8572906669013185,2285.8325335210548,2.8572906669013185,0.1644000003580004,4.99,2.92,task3_sw_ucb_V800.0_w300_g10_T10000_s2,exp_2
sw_ucb,2,76,800.0,300,10,3.4,0.0,0.0,0.0,0,0.8,10.0,0.05,7,5,3.2757466709274614,0.0,3.2757466709274614,2620.5973367419692,3.2757466709274614,0.16709999908925965,4.99,3.32,task3_sw_ucb_V800.0_w300_g10_T10000_s2,exp_2
sw_ucb,2,77,800.0,300,10,3.8000000000000003,0.0,0.0,0.0,0,0.8,10.0,0.05,7,6,3.8083389658742295,0.0,3.8083389658742295,3046.6711726993835,3.8083389658742295,0.16820000018924475,4.99,3.72,task3_sw_ucb_V800.0_w300_g10_T10000_s2,exp_2
sw_ucb,2,78,800.0,300,10,4.2,0.0,0.0,0.0,0,0.8,10.0,0.05,7,7,4.137717529766176,0.0,4.137717529766176,3310.174023812941,4.137717529766176,0.1717000013741199,4.99,4.12,task3_sw_ucb_V800.0_w300_g10_T10000_s2,exp_2
sw_ucb,2,79,800.0,300,10,4.6,0.0,0.0,0.0,0,0.8,10.0,0.05,7,8,4.5408193267515085,0.0,4.5408193267515085,3632.6554614012066,4.5408193267515085,0.17320000006293412,4.99,4.52,task3_sw_ucb_V800.0_w300_g10_T10000_s2,exp_2
sw_ucb,2,80,800.0,300,10,5.0,0.0,0.0,0.0,0,0.8,10.0,0.05,7,9,4.906172414083949,0.0,4.906172414083949,3924.9379312671595,4.906172414083949,0.17890000162879005,4.99,4.92,task3_sw_ucb_V800.0_w300_g10_T10000_s2,exp_2
sw_ucb,2,81,800.0,300,10,1.4,0.0,0.0,0.0,0,0.9,10.0,0.05,8,0,1.2755140218116952,0.0,1.2755140218116952,1020.4112174493562,1.2755140218116952,0.17599999955564272,4.99,1.3099999999999998,task3_sw_ucb_V800.0_w300_g10_T10000_s2,exp_2
sw_ucb,2,82,800.0,300,10,1.8,0.0,0.0,0.0,0,0.9,10.0,0.05,8,1,1.7545827907785467,0.0,1.7545827907785467,1403.6662326228375,1.7545827907785467,0.17860000116343144,4.99,1.71,task3_sw_ucb_V800.0_w300_g10_T10000_s2,exp_2
sw_ucb,2,83,800.0,300,10,2.2,0.0,0.0,0.0,0,0.9,10.0,0.05,8,2,2.104768677366316,0.0,2.104768677366316,1683.8149418930527,2.104768677366316,0.18119999913324136,4.99,2.1100000000000003,task3_sw_ucb_V800.0_w300_g10_T10000_s2,exp_2
sw_ucb,2,84,800.0,300,10,2.6,0.0,0.0,0.0,0,0.9,10.0,0.05,8,3,2.472044594412604,0.0,2.472044594412604,1977.635675530083,2.472044594412604,0.18320000162930228,4.99,2.5100000000000002,task3_sw_ucb_V800.0_w300_g10_T10000_s2,exp_2
sw_ucb,2,85,800.0,300,10,3.0,0.0,0.0,0.0,0,0.9,10.0,0.05,8,4,2.9032935740325225,0.0,2.9032935740325225,2322.634859226018,2.9032935740325225,0.1925999986269744,4.99,2.91,task3_sw_ucb_V800.0_w300_g10_T10000_s2,exp_2
sw_ucb,2,86,800.0,300,10,3.4,0.0,0.0,0.0,0,0.9,10.0,0.05,8,5,3.2647196991638823,0.0,3.2647196991638823,2611.7757593311057,3.2647196991638823,0.20980000044801272,4.99,3.31,task3_sw_ucb_V800.0_w300_g10_T10000_s2,exp_2
sw_ucb,2,87,800.0,300,10,3.8000000000000003,0.0,0.0,0.0,0,0.9,10.0,0.05,8,6,3.719502291929556,0.0,3.719502291929556,2975.6018335436447,3.719502291929556,0.19299999985378236,4.99,3.7100000000000004,task3_sw_ucb_V800.0_w300_g10_T10000_s2,exp_2
sw_ucb,2,88,800.0,300,10,4.2,0.0,0.0,0.0,0,0.9,10.0,0.05,8,7,4.166461381503452,0.0,4.166461381503452,3333.1691052027613,4.166461381503452,0.19520000023476314,4.99,4.11,task3_sw_ucb_V800.0_w300_g10_T10000_s2,exp_2
sw_ucb,2,89,800.0,300,10,4.6,0.0,0.0,0.0,0,0.9,10.0,0.05,8,8,4.4681957416928375,0.0,4.4681957416928375,3574.55659335427,4.4681957416928375,0.19529999917722307,4.99,4.51,task3_sw_ucb_V800.0_w300_g10_T10000_s2,exp_2
sw_ucb,2,90,800.0,300,10,5.0,0.0,0.0,0.0,0,0.9,10.0,0.05,8,9,4.98142720025854,0.0,4.98142720025854,3985.141760206832,4.98142720025854,0.1990000000660075,4.99,4.91,task3_sw_ucb_V800.0_w300_g10_T10000_s2,exp_2
sw_ucb,2,91,800.0,300,10,1.4,0.0,0.0,0.0,0,1.0,10.0,0.05,9,0,1.266619002566927,0.0,1.266619002566927,1013.2952020535416,1.266619002566927,0.19869999960064888,4.99,1.2999999999999998,task3_sw_ucb_V800.0_w300_g10_T10000_s2,exp_2
sw_ucb,2,92,800.0,300,10,1.8,0.0,0.0,0.0,0,1.0,10.0,0.05,9,1,1.707670608136197,0.0,1.707670608136197,1366.1364865089577,1.707670608136197,0.2426999999443069,4.99,1.7,task3_sw_ucb_V800.0_w300_g10_T10000_s2,exp_2
sw_ucb,2,93,800.0,300,10,2.2,0.0,0.0,0.0,0,1.0,10.0,0.05,9,2,2.0581806737347907,0.0,2.0581806737347907,1646.5445389878325,2.0581806737347907,0.20399999993969686,4.99,2.1,task3_sw_ucb_V800.0_w300_g10_T10000_s2,exp_2
