algorithm,seed,t,V,window,grid_density,mos,swer,q_semantic,q_energy,violation_flag,energy_cum,snr_db,noise_std,P_index,B_index,utility_reward,lyapunov_reward,scaled_reward,q_prev_before,reward,decision_latency_ms,mu_star,mu_choice,run_tag,experiment_id
raucb_plus,1,4206,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.914586208013062,3931.6689664104492,4.914586208013062,0.0,4.914586208013062,5.053599999882863,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4207,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.991552464619963,3993.2419716959707,4.991552464619963,0.0,4.991552464619963,6.198299999596202,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4208,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.052606725621156,4042.0853804969247,5.052606725621156,0.0,5.052606725621156,4.674900001191418,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4209,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.948960695387864,3959.1685563102915,4.948960695387864,0.0,4.948960695387864,4.337300000770483,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4210,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.048153342770485,4038.522674216388,5.048153342770485,0.0,5.048153342770485,4.325100000642124,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4211,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.028580793264871,4022.864634611897,5.028580793264871,0.0,5.028580793264871,4.3464000009407755,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4212,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.00244326990579,4001.954615924632,5.00244326990579,0.0,5.00244326990579,4.4137000004411675,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4213,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.016263306322712,4013.0106450581693,5.016263306322712,0.0,5.016263306322712,4.373099998701946,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4214,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.953917639688969,3963.134111751175,4.953917639688969,0.0,4.953917639688969,4.3280999998387415,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4215,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.029557069574249,4023.6456556593994,5.029557069574249,0.0,5.029557069574249,4.7403999997186475,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4216,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.9232667264376575,3938.613381150126,4.9232667264376575,0.0,4.9232667264376575,4.579300000841613,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4217,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.938282820477059,3950.626256381647,4.938282820477059,0.0,4.938282820477059,4.963299999872106,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4218,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.021449422930799,4017.1595383446393,5.021449422930799,0.0,5.021449422930799,5.222699999649194,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4219,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.939432184465398,3951.5457475723183,4.939432184465398,0.0,4.939432184465398,5.09059999967576,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4220,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.095083698771193,4076.066959016954,5.095083698771193,0.0,5.095083698771193,5.142300000443356,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4221,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.011634718087784,4009.307774470227,5.011634718087784,0.0,5.011634718087784,5.161000000953209,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4222,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.040151297591302,4032.1210380730413,5.040151297591302,0.0,5.040151297591302,5.601700000624987,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4223,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.043422837831396,4034.7382702651166,5.043422837831396,0.0,5.043422837831396,5.96159999986412,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4224,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.97536814125562,3980.294513004496,4.97536814125562,0.0,4.97536814125562,5.022200000894372,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4225,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.996361774127101,3997.089419301681,4.996361774127101,0.0,4.996361774127101,4.815600001165876,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4226,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.01889043558913,4015.112348471304,5.01889043558913,0.0,5.01889043558913,5.528399999093381,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4227,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.995530101737878,3996.4240813903025,4.995530101737878,0.0,4.995530101737878,5.380700000387151,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4228,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.074091629271349,4059.273303417079,5.074091629271349,0.0,5.074091629271349,4.810700000234647,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4229,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.047078202631243,4037.662562104995,5.047078202631243,0.0,5.047078202631243,5.462400000396883,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4230,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.006419548480737,4005.1356387845894,5.006419548480737,0.0,5.006419548480737,6.991100000959705,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4231,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.058873385839443,4047.0987086715545,5.058873385839443,0.0,5.058873385839443,5.1020000009884825,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4232,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.9991533770147285,3999.3227016117826,4.9991533770147285,0.0,4.9991533770147285,5.627099999401253,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4233,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.034478881111415,4027.583104889132,5.034478881111415,0.0,5.034478881111415,5.550699999730568,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4234,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.003726963122188,4002.98157049775,5.003726963122188,0.0,5.003726963122188,4.5654000005015405,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4235,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.982199100410311,3985.7592803282487,4.982199100410311,0.0,4.982199100410311,4.71319999996922,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4236,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.94857693899315,3958.86155119452,4.94857693899315,0.0,4.94857693899315,4.82199999896693,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4237,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.95951002089929,3967.6080167194323,4.95951002089929,0.0,4.95951002089929,4.742499999338179,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4238,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.997852653280241,3998.282122624193,4.997852653280241,0.0,4.997852653280241,4.795500000909669,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4239,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.016560501044061,4013.2484008352485,5.016560501044061,0.0,5.016560501044061,5.440200000521145,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4240,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.888381753213508,3910.7054025708067,4.888381753213508,0.0,4.888381753213508,4.713700000138488,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4241,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.974283298648823,3979.4266389190584,4.974283298648823,0.0,4.974283298648823,5.207299998801318,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4242,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.0237103744022145,4018.9682995217718,5.0237103744022145,0.0,5.0237103744022145,5.491300000358024,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4243,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.986520653818029,3989.216523054423,4.986520653818029,0.0,4.986520653818029,4.915600000458653,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4244,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.9391512611428805,3951.3210089143045,4.9391512611428805,0.0,4.9391512611428805,5.083100000774721,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4245,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.9435559902049375,3954.84479216395,4.9435559902049375,0.0,4.9435559902049375,5.549699999392033,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4246,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.078262218207373,4062.609774565898,5.078262218207373,0.0,5.078262218207373,5.1028999987465795,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4247,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.914287386598394,3931.429909278715,4.914287386598394,0.0,4.914287386598394,5.381099999794969,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4248,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.977225748069736,3981.7805984557885,4.977225748069736,0.0,4.977225748069736,5.661899998813169,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4249,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.035087769760678,4028.0702158085423,5.035087769760678,0.0,5.035087769760678,5.181799999263603,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4250,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.893848826819803,3915.0790614558423,4.893848826819803,0.0,4.893848826819803,5.405699999755598,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4251,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.027274494590417,4021.8195956723334,5.027274494590417,0.0,5.027274494590417,5.656200000885292,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4252,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.915794549107993,3932.6356392863945,4.915794549107993,0.0,4.915794549107993,4.812099999981001,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4253,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.043906338686562,4035.1250709492497,5.043906338686562,0.0,5.043906338686562,5.48259999959555,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4254,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.12668114986987,4101.344919895896,5.12668114986987,0.0,5.12668114986987,6.034599999111379,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4255,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.930822682190462,3944.65814575237,4.930822682190462,0.0,4.930822682190462,5.011299999750918,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4256,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.989982373516505,3991.985898813204,4.989982373516505,0.0,4.989982373516505,5.407299999205861,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4257,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.011721121091604,4009.376896873283,5.011721121091604,0.0,5.011721121091604,5.559100000027684,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4258,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.964833270767178,3971.8666166137423,4.964833270767178,0.0,4.964833270767178,4.788599999301368,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4259,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.020656248731053,4016.5249989848426,5.020656248731053,0.0,5.020656248731053,5.29620000088471,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4260,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.957696152933085,3966.156922346468,4.957696152933085,0.0,4.957696152933085,6.1361999996734085,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4261,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.965033427877257,3972.026742301806,4.965033427877257,0.0,4.965033427877257,5.5073999992600875,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4262,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.952466291955523,3961.9730335644185,4.952466291955523,0.0,4.952466291955523,5.449799999041716,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4263,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.990685675145112,3992.54854011609,4.990685675145112,0.0,4.990685675145112,5.289200000333949,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4264,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.016958189959888,4013.56655196791,5.016958189959888,0.0,5.016958189959888,4.927499998302665,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4265,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.041857887638396,4033.4863101107167,5.041857887638396,0.0,5.041857887638396,4.752599999847007,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4266,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.98776898783782,3990.2151902702562,4.98776898783782,0.0,4.98776898783782,4.876599999988684,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4267,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.939601636012299,3951.6813088098397,4.939601636012299,0.0,4.939601636012299,5.22600000113016,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4268,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.968956036990481,3975.164829592385,4.968956036990481,0.0,4.968956036990481,5.076900000858586,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4269,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.967318440645542,3973.8547525164336,4.967318440645542,0.0,4.967318440645542,5.227000001468696,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4270,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.973485793836095,3978.788635068876,4.973485793836095,0.0,4.973485793836095,4.918299999189912,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4271,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.022171130795184,4017.736904636147,5.022171130795184,0.0,5.022171130795184,4.881900000327732,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4272,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.985976336089487,3988.7810688715895,4.985976336089487,0.0,4.985976336089487,4.7040999997989275,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4273,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.997559329392352,3998.0474635138817,4.997559329392352,0.0,4.997559329392352,5.047599999670638,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4274,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.995378857481613,3996.3030859852906,4.995378857481613,0.0,4.995378857481613,4.806499999176594,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4275,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.9882456062895,3990.5964850316004,4.9882456062895,0.0,4.9882456062895,4.910900001050322,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4276,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.969059675308246,3975.247740246597,4.969059675308246,0.0,4.969059675308246,4.430599999977858,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4277,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.029097990911757,4023.278392729406,5.029097990911757,0.0,5.029097990911757,4.485999999815249,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4278,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.988085181496947,3990.4681451975575,4.988085181496947,0.0,4.988085181496947,4.468099999940023,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4279,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.986859657255614,3989.4877258044917,4.986859657255614,0.0,4.986859657255614,4.662800000005518,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4280,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.9363447963193385,3949.075837055471,4.9363447963193385,0.0,4.9363447963193385,4.724799999166862,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4281,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.957092812471894,3965.674249977515,4.957092812471894,0.0,4.957092812471894,4.534499999863328,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4282,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.962233730106991,3969.786984085593,4.962233730106991,0.0,4.962233730106991,4.589500000292901,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4283,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.020501963028532,4016.4015704228254,5.020501963028532,0.0,5.020501963028532,5.1223999998910585,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4284,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.904307085426915,3923.445668341532,4.904307085426915,0.0,4.904307085426915,4.752499999085558,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4285,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.028362934736759,4022.690347789407,5.028362934736759,0.0,5.028362934736759,4.763799999636831,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4286,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.997877475248111,3998.3019801984888,4.997877475248111,0.0,4.997877475248111,4.835899999307003,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4287,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.956060268821261,3964.848215057009,4.956060268821261,0.0,4.956060268821261,4.433400001289556,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4288,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.948934892477951,3959.1479139823605,4.948934892477951,0.0,4.948934892477951,4.252599999745144,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4289,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.0168920870611515,4013.513669648921,5.0168920870611515,0.0,5.0168920870611515,4.242299999532406,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4290,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.002155925811088,4001.7247406488705,5.002155925811088,0.0,5.002155925811088,4.45439999930386,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4291,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.892322780865056,3913.858224692045,4.892322780865056,0.0,4.892322780865056,4.295700000511715,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4292,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.956856500841358,3965.485200673086,4.956856500841358,0.0,4.956856500841358,4.282399999283371,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4293,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.945521677681843,3956.417342145475,4.945521677681843,0.0,4.945521677681843,4.83160000112548,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4294,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.987740613162872,3990.1924905302976,4.987740613162872,0.0,4.987740613162872,5.481199999849196,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4295,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.959510718833607,3967.6085750668854,4.959510718833607,0.0,4.959510718833607,5.077900001197122,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4296,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.014250755660585,4011.400604528468,5.014250755660585,0.0,5.014250755660585,5.5150999996840255,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4297,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.965219018746408,3972.1752149971267,4.965219018746408,0.0,4.965219018746408,5.735400000048685,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4298,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.97750068184858,3982.0005454788643,4.97750068184858,0.0,4.97750068184858,5.161499999303487,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4299,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.053319936745763,4042.65594939661,5.053319936745763,0.0,5.053319936745763,5.248600000413717,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4300,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.97927346697051,3983.418773576408,4.97927346697051,0.0,4.97927346697051,4.5136000007914845,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4301,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.966377956192542,3973.1023649540334,4.966377956192542,0.0,4.966377956192542,4.38179999946442,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4302,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.993098890932243,3994.4791127457947,4.993098890932243,0.0,4.993098890932243,4.6844999997119885,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4303,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.926314509662824,3941.051607730259,4.926314509662824,0.0,4.926314509662824,4.404400000566966,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,4304,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.911343757948136,3929.0750063585087,4.911343757948136,0.0,4.911343757948136,4.7735999996803,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
