algorithm,seed,t,V,window,grid_density,mos,swer,q_semantic,q_energy,violation_flag,energy_cum,snr_db,P_index,B_index,utility_reward,lyapunov_reward,scaled_reward,q_prev_before,reward,decision_latency_ms,run_tag,experiment_id
raucb_plus,2,38,800.0,300,50,1.0,0.8,23.40031147131992,0.0,1,0.82,7.827636381100584,4,5,0.918,704.5177212352171,0.8806471515440214,22.044785524778263,0.918,0.603899999987334,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
raucb_plus,2,39,800.0,300,50,1.0264255625146483,0.7947148874970703,24.914232275066496,0.0,1,0.64,7.340747312414652,3,5,0.9624255625146483,734.5142316611378,0.9181427895764223,23.40031147131992,0.9624255625146483,0.9640000062063336,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
raucb_plus,2,40,800.0,300,50,1.0,0.8,26.353693632990314,0.0,1,0.28,8.088402741220857,1,5,0.972,741.7369253777034,0.9271711567221292,24.914232275066496,0.972,0.6154000002425164,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
raucb_plus,2,41,800.0,300,50,1.075208058922078,0.7849583882155844,28.43105114354955,0.26922127533481455,1,0.1,7.283756634712027,0,5,1.065208058922078,797.4204037381929,0.9967755046727411,26.353693632990314,1.065208058922078,0.6449000211432576,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
raucb_plus,2,42,800.0,300,50,1.0667910506249423,0.7866417898750115,29.66671382441112,0.2004916941192656,1,0.28,7.0441184423830006,1,4,1.0387910506249423,795.901651624203,0.9948770645302538,28.43105114354955,1.0387910506249423,0.6560999900102615,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
raucb_plus,2,43,800.0,300,50,1.0346177538556727,0.7930764492288654,31.18529379046817,0.0,1,0.45999999999999996,7.265119408705518,2,4,0.9886177538556726,745.8429258120395,0.9323036572650494,29.66671382441112,0.9886177538556726,0.6755000213161111,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
raucb_plus,2,44,800.0,300,50,1.0,0.8,32.74106401380867,0.35687192044700866,1,0.1,6.380346074938274,0,4,0.99,743.4828485146643,0.9293535606433303,31.18529379046817,0.99,0.9181999776046723,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
raucb_plus,2,45,800.0,300,50,1.0807027957542583,0.7838594408491483,33.45989655474242,0.0,1,0.82,6.502295524608569,4,4,0.9987027957542584,775.426894365486,0.9692836179568575,32.74106401380867,0.9987027957542584,0.7044000085443258,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
raucb_plus,2,46,800.0,300,50,1.0,0.8,34.97160921492342,0.0,1,0.64,5.3987047745452275,3,4,0.9359999999999999,698.2182507698493,0.8727728134623116,33.45989655474242,0.9359999999999999,0.7096999906934798,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
raucb_plus,2,47,800.0,300,50,1.0577395933676395,0.7884520813264722,36.01389127020041,0.0,1,1.0,6.9239078547184985,5,4,0.9577395933676395,729.7413939652374,0.9121767424565468,34.97160921492342,0.9577395933676395,0.7263000006787479,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
