algorithm,seed,t,V,window,grid_density,mos,swer,q_semantic,q_energy,violation_flag,energy_cum,snr_db,noise_std,semantic_weight,P_index,B_index,reward,q_prev_before,utility_reward,lyapunov_reward,scaled_reward,decision_latency_ms,mu_star,mu_choice,run_tag,experiment_id,scenario
sw_ucb,0,46,800.0,10000,50,4.706122448979592,0.0,0.0,0.0,0,0.1,10.0,0.05,0.0,0,45,4.76902348315644,0.0,4.76902348315644,3815.218786525152,4.76902348315644,0.5071000014140736,4.99,4.696122448979592,task3_sw_ucb_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
sw_ucb,0,47,800.0,10000,50,4.779591836734694,0.0,0.0,0.0,0,0.1,10.0,0.05,0.0,0,46,4.867604752557193,0.0,4.867604752557193,3894.083802045754,4.867604752557193,0.5172000019229017,4.99,4.769591836734694,task3_sw_ucb_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
sw_ucb,0,48,800.0,10000,50,4.853061224489796,0.0,0.0,0.0,0,0.1,10.0,0.05,0.0,0,47,4.933142967983103,0.0,4.933142967983103,3946.5143743864824,4.933142967983103,0.5094000007375143,4.99,4.843061224489796,task3_sw_ucb_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
sw_ucb,0,49,800.0,10000,50,4.926530612244898,0.0,0.0,0.0,0,0.1,10.0,0.05,0.0,0,48,4.982285800481617,0.0,4.982285800481617,3985.8286403852935,4.982285800481617,0.5126000032760203,4.99,4.916530612244898,task3_sw_ucb_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
sw_ucb,0,50,800.0,10000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0.0,0,49,5.007869020532948,0.0,5.007869020532948,4006.2952164263584,5.007869020532948,0.5473000019264873,4.99,4.99,task3_sw_ucb_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
sw_ucb,0,51,800.0,10000,50,1.4,0.0,0.0,0.0,0,0.11836734693877551,10.0,0.05,0.0,1,0,1.3277473336920138,0.0,1.3277473336920138,1062.197866953611,1.3277473336920138,0.5148000018380117,4.99,1.3881632653061224,task3_sw_ucb_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
sw_ucb,0,52,800.0,10000,50,1.473469387755102,0.0,0.0,0.0,0,0.11836734693877551,10.0,0.05,0.0,1,1,1.4614099464052204,0.0,1.4614099464052204,1169.1279571241762,1.4614099464052204,0.5141000001458451,4.99,1.4616326530612245,task3_sw_ucb_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
sw_ucb,0,53,800.0,10000,50,1.546938775510204,0.0,0.0,0.0,0,0.11836734693877551,10.0,0.05,0.0,1,2,1.5679257875701433,0.0,1.5679257875701433,1254.3406300561146,1.5679257875701433,0.5192999997234438,4.99,1.5351020408163265,task3_sw_ucb_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
sw_ucb,0,54,800.0,10000,50,1.6204081632653062,0.0,0.0,0.0,0,0.11836734693877551,10.0,0.05,0.0,1,3,1.544153355383951,0.0,1.544153355383951,1235.322684307161,1.544153355383951,0.5315999987942632,4.99,1.6085714285714288,task3_sw_ucb_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
sw_ucb,0,55,800.0,10000,50,1.6938775510204083,0.0,0.0,0.0,0,0.11836734693877551,10.0,0.05,0.0,1,4,1.7017969193356313,0.0,1.7017969193356313,1361.437535468505,1.7017969193356313,0.5191000018385239,4.99,1.6820408163265308,task3_sw_ucb_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
sw_ucb,0,56,800.0,10000,50,1.7673469387755103,0.0,0.0,0.0,0,0.11836734693877551,10.0,0.05,0.0,1,5,1.7770033888227443,0.0,1.7770033888227443,1421.6027110581954,1.7770033888227443,0.5247999979474116,4.99,1.7555102040816328,task3_sw_ucb_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
sw_ucb,0,57,800.0,10000,50,1.8408163265306123,0.0,0.0,0.0,0,0.11836734693877551,10.0,0.05,0.0,1,6,1.8637817280348783,0.0,1.8637817280348783,1491.0253824279027,1.8637817280348783,0.5195000012463424,4.99,1.8289795918367349,task3_sw_ucb_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
sw_ucb,0,58,800.0,10000,50,1.9142857142857144,0.0,0.0,0.0,0,0.11836734693877551,10.0,0.05,0.0,1,7,1.8432430812539775,0.0,1.8432430812539775,1474.594465003182,1.8432430812539775,0.5261999976937659,4.99,1.902448979591837,task3_sw_ucb_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
sw_ucb,0,59,800.0,10000,50,1.9877551020408164,0.0,0.0,0.0,0,0.11836734693877551,10.0,0.05,0.0,1,8,1.9428332387449871,0.0,1.9428332387449871,1554.2665909959896,1.9428332387449871,0.537899999471847,4.99,1.975918367346939,task3_sw_ucb_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
sw_ucb,0,60,800.0,10000,50,2.0612244897959187,0.0,0.0,0.0,0,0.11836734693877551,10.0,0.05,0.0,1,9,2.02756599274488,0.0,2.02756599274488,1622.0527941959042,2.02756599274488,0.5334000015864149,4.99,2.049387755102041,task3_sw_ucb_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
sw_ucb,0,61,800.0,10000,50,2.1346938775510207,0.0,0.0,0.0,0,0.11836734693877551,10.0,0.05,0.0,1,10,2.0643670474685,0.0,2.0643670474685,1651.4936379748,2.0643670474685,0.5320999989635311,4.99,2.122857142857143,task3_sw_ucb_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
sw_ucb,0,62,800.0,10000,50,2.2081632653061227,0.0,0.0,0.0,0,0.11836734693877551,10.0,0.05,0.0,1,11,2.283294924468752,0.0,2.283294924468752,1826.6359395750014,2.283294924468752,0.5388000026869122,4.99,2.1963265306122453,task3_sw_ucb_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
sw_ucb,0,63,800.0,10000,50,2.2816326530612248,0.0,0.0,0.0,0,0.11836734693877551,10.0,0.05,0.0,1,12,2.2450003819452395,0.0,2.2450003819452395,1796.0003055561917,2.2450003819452395,0.5338999981177039,4.99,2.2697959183673473,task3_sw_ucb_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
